contrast-1-0,correlation-1-0,dissimilarity-1-0,contrast-1-45,correlation-1-45,dissimilarity-1-45,contrast-1-90,correlation-1-90,dissimilarity-1-90,contrast-1-135,correlation-1-135,dissimilarity-1-135,Class
5.68649141,0.99701186,0.93304715,13.10063684,0.99312531,1.28577416,9.84141754,0.99483089,1.02122754,13.35734471,0.9929906,1.27318225,3
4.53875852,0.99627657,0.86383026,8.46373956,0.99306574,1.18093616,5.36996466,0.99559752,0.93751929,8.14051221,0.99333055,1.1952549,3
8.75270758,0.99537151,1.1683483,15.13184139,0.99200895,1.50226284,11.26739605,0.99404594,1.208415,16.45921582,0.99130797,1.55542936,3
5.318243,0.99671872,0.96480337,11.05665301,0.99318713,1.30856865,8.96087866,0.99447439,1.08354041,12.83331305,0.99209238,1.36801085,3
5.00702158,0.99686872,0.9381634,11.12596748,0.99305138,1.28780232,7.46284649,0.99533528,0.99194731,9.50356472,0.99406463,1.2523174,3
5.30028117,0.9960301,0.94537204,11.33063879,0.99152445,1.31728004,8.7403113,0.99345731,1.07595073,11.97096268,0.99104547,1.34969954,3
4.01007436,0.99726642,0.84027199,9.4767545,0.99354823,1.16366211,6.80025119,0.99536702,0.90169118,9.10729304,0.99379975,1.16800235,3
5.19500756,0.99628351,0.94177158,10.4962711,0.99250085,1.30924663,7.65056064,0.99452982,1.04624221,10.52857085,0.99247777,1.31084211,3
5.38198301,0.9971412,0.9227163,14.51441436,0.99230054,1.40853909,11.13917999,0.99408599,1.1559529,13.75060893,0.99270571,1.38322391,3
7.46025795,0.99605492,1.03005724,16.47768744,0.99129791,1.45129637,13.11017564,0.99307067,1.20024463,17.18495383,0.99092438,1.47745952,3
5.59028356,0.99694813,0.98890355,15.34001271,0.9916362,1.43754938,10.1849148,0.99444277,1.11221293,11.21067271,0.99388763,1.33479553,3
6.47393664,0.99509314,0.99558957,12.36348131,0.99064118,1.35308366,9.00761668,0.99317689,1.08518413,12.20187053,0.9907635,1.363603,3
5.06226087,0.99681215,0.91896734,11.1039321,0.9930166,1.26331771,6.50504692,0.99590606,0.92889168,8.88303751,0.99441334,1.21385401,3
5.40552971,0.99722569,1.01426494,12.55442108,0.99356511,1.43755131,9.8672367,0.99493848,1.15060115,13.37611766,0.99314394,1.42792628,3
7.06432048,0.99500798,1.01732736,14.67333639,0.98964451,1.37458206,10.67122291,0.99246301,1.10874992,13.84115137,0.9902318,1.37740022,3
5.43714902,0.99655323,0.9654282,12.17588123,0.99229135,1.36246144,8.64886483,0.99452018,1.07972821,11.00157809,0.99303481,1.31841387,3
6.80233886,0.99640806,1.02852603,14.68717803,0.99225514,1.42849223,11.21824261,0.99407935,1.18135534,15.09770858,0.99203865,1.47813943,3
5.8429275,0.99721928,0.96837105,13.80962039,0.99343651,1.34150002,9.30144539,0.99557551,1.05493734,11.5193418,0.99452504,1.30696158,3
10.27430266,0.99511526,1.15645345,20.30857058,0.9903577,1.52914646,14.02980306,0.99333288,1.21152303,19.34759413,0.99081395,1.53891249,3
6.47492595,0.99760165,1.01150529,16.12281901,0.99403588,1.4654123,13.46015519,0.99501649,1.20905552,18.91034994,0.99300472,1.49654731,3
10.68800719,0.99576082,1.31643216,19.53881011,0.99226057,1.69474593,14.16681651,0.99438337,1.35118726,20.95385474,0.99170007,1.7573308,3
7.68104153,0.99589224,0.99648632,14.34901963,0.99233541,1.38469384,10.42654957,0.99443136,1.09916348,15.79806186,0.99156153,1.3772341,3
3.86972562,0.99779482,0.86071963,8.74076757,0.99502568,1.2171512,6.38542567,0.99636316,0.97059822,8.06116516,0.99541243,1.19969945,3
4.83837437,0.99719263,0.89837314,11.61373966,0.99327032,1.23921555,8.80122739,0.99489532,0.97902712,11.30632223,0.99344844,1.24059083,3
4.91900977,0.99633963,0.96904988,9.65663022,0.99282339,1.3358888,6.72295191,0.9950004,1.06389678,9.48644326,0.99294986,1.33756154,3
5.18312236,0.99710537,0.97422591,10.02651276,0.99440819,1.29850322,8.65278121,0.99516992,1.04757532,13.01225196,0.99274304,1.35356462,3
7.56130434,0.99639877,1.1116993,15.27086822,0.99273674,1.48676777,11.72335512,0.99441912,1.21175261,15.30775352,0.99271919,1.51503439,3
6.71987912,0.9961211,1.05310446,13.26726777,0.99235197,1.40516271,9.24326306,0.99466739,1.11518397,12.96048969,0.99252882,1.4341923,3
8.31007976,0.99626229,1.11906801,17.08438266,0.99232651,1.49632132,12.38895813,0.99442974,1.20586839,16.52209429,0.99257906,1.53006202,3
5.13472916,0.99710173,0.96292889,12.2241377,0.99310958,1.30330318,8.59090243,0.99515353,0.99592928,9.91452987,0.99441144,1.2470983,3
4.05896896,0.99694145,0.92840723,7.71533649,0.99419429,1.2430671,5.14254846,0.99612733,0.9716323,7.29909622,0.9945075,1.24641838,3
5.62781558,0.99667637,1.02541347,12.82216788,0.99243831,1.37176582,10.28264678,0.99393071,1.08513397,14.02653787,0.99172804,1.4102466,3
6.28437702,0.99593283,1.06421056,11.71269217,0.99243061,1.37763008,7.15645836,0.9953708,1.04893351,9.79486511,0.99367001,1.3483629,3
5.48297927,0.99641776,1.00834259,10.3335516,0.99325829,1.30737687,7.54296248,0.99507474,1.00593245,11.14207486,0.99273079,1.31856646,3
5.07540151,0.99679022,0.9970475,11.43198065,0.99278049,1.31521326,9.35755765,0.99408508,1.03908854,11.97540529,0.9924373,1.3240444,3
7.51106946,0.9956168,1.01768413,17.80685245,0.98962252,1.40922673,13.1547394,0.99232706,1.13422761,16.21584739,0.99054972,1.4167251,3
5.00789904,0.99657925,0.97278919,11.88063077,0.99189644,1.28778879,10.62083089,0.99274915,1.04133419,14.47385327,0.99012764,1.34732178,3
3.97830078,0.99733033,0.92534867,11.420708,0.99234722,1.28676506,8.59640079,0.99423421,0.99125664,9.77996303,0.99344665,1.24020065,3
4.69325072,0.99637028,0.92435165,9.00028008,0.99304844,1.19791854,5.86218785,0.99546915,0.92755471,8.1278778,0.99372225,1.20678832,3
6.3152153,0.99645728,1.04806728,11.92152795,0.99332119,1.35320535,7.8291668,0.9956104,1.03889176,10.80591563,0.99394619,1.34387779,3
3.99051189,0.9968651,0.89116835,8.78774147,0.99310584,1.18097479,7.62709131,0.99401198,0.94241959,10.89707618,0.99145102,1.22966972,3
6.00613641,0.99617552,1.02949412,10.61337845,0.99325145,1.32851986,6.88505525,0.99561806,1.01896067,10.09964981,0.9935781,1.32595473,3
2.99049261,0.99787337,0.87403962,8.82973192,0.99373005,1.21487195,7.15155806,0.99491697,0.96038091,8.81450147,0.99374087,1.22191639,3
5.77627549,0.99584443,0.92369211,13.50627278,0.99029752,1.23377817,11.02521723,0.99207253,0.96645612,14.84390579,0.98933661,1.26167008,3
3.91321855,0.99756519,0.8653229,11.12148816,0.99308942,1.25477436,9.58057322,0.9940422,1.01989829,11.75347924,0.99269671,1.25247966,3
6.73000363,0.99575242,1.03750309,13.6789843,0.99137828,1.38551669,10.84087542,0.99316138,1.1309228,14.74460367,0.99070663,1.44945365,3
7.38650529,0.99722911,1.0888642,16.19407278,0.99393298,1.5478576,12.88699222,0.9951678,1.29850522,17.38176557,0.99348801,1.57620149,3
6.38589975,0.99693432,1.01796955,18.8384491,0.99096817,1.48009805,15.61012355,0.99250956,1.25075434,19.21464209,0.9907878,1.53587412,3
3.83201426,0.99734986,0.86982011,10.1717863,0.99297458,1.23392304,7.39314846,0.99488981,0.95620408,9.33811397,0.99355037,1.1943007,3
6.20448988,0.99638072,0.99971651,13.09462965,0.99237121,1.40944886,9.33493911,0.99455771,1.11401292,13.18254129,0.99231998,1.38400426,3
3.53194136,0.99796391,0.77722045,9.83939364,0.99433533,1.16965964,7.44538292,0.99570998,0.95558865,9.37536048,0.99460248,1.16016403,3
5.6812016,0.99607514,0.98879362,12.87787828,0.9911152,1.33405381,9.6712152,0.99332222,1.05867044,12.61072834,0.9912995,1.32690506,3
4.02046307,0.99691785,0.89920431,9.28516379,0.99289146,1.25063887,7.10322262,0.99455785,0.99380325,9.46305385,0.99275526,1.24454669,3
4.6261648,0.99734302,0.90163998,13.27583429,0.99238571,1.31010425,9.32515202,0.99464642,1.02751883,10.43464622,0.99401526,1.23357922,3
4.06649773,0.99733447,0.94222284,9.68459359,0.9936605,1.28828135,7.25709964,0.99524607,1.02895805,9.04622445,0.99407838,1.28006444,3
3.74732327,0.99760293,0.84374711,10.21819618,0.99347266,1.22143929,7.15512332,0.99542551,0.96711014,8.36061486,0.99465927,1.17840386,3
5.21740874,0.99589657,0.96011525,9.97307582,0.99216712,1.2939621,6.66539465,0.99476066,1.03751235,9.36772691,0.99264256,1.29785422,3
4.08745256,0.99770066,0.87588324,12.50260279,0.99297692,1.31674499,9.17003257,0.99484403,1.05335921,10.6426495,0.99402171,1.25987951,3
5.06850335,0.99658973,0.95896202,10.2744339,0.99309705,1.30009484,8.17323512,0.99450379,1.04355476,11.42111363,0.99232664,1.31232362,3
4.95349093,0.99619277,0.94466622,8.98461503,0.99310443,1.26033922,6.62380194,0.99491165,1.01445587,9.73192097,0.99253088,1.29074989,3
4.79699312,0.99557378,0.94791956,10.03887289,0.99075058,1.2503472,8.71000278,0.99196829,1.00588421,12.3998702,0.98857525,1.29554019,3
4.81476596,0.99700884,0.8849008,9.444617,0.99414022,1.24704035,6.57805748,0.9959156,1.0091678,9.54241249,0.99407954,1.26393002,3
7.3246224,0.9963344,0.98908289,17.20163875,0.99140294,1.41489203,13.11049782,0.99344197,1.13693241,17.03702824,0.9914852,1.38612513,3
5.74846108,0.99679845,0.97325974,13.25428954,0.99262815,1.36993663,10.7544257,0.99401333,1.12723793,13.63351703,0.99241722,1.39072614,3
5.98028133,0.9966474,0.93681346,14.02444984,0.99214838,1.33584824,9.75024501,0.99453652,1.04205959,12.88464844,0.9927865,1.30672013,3
5.16111844,0.99715864,0.90811387,12.57527819,0.99308632,1.32919784,9.90661849,0.99454872,1.09720529,13.07745797,0.99281022,1.34044538,3
5.54007953,0.99656734,0.93656662,11.85687244,0.99266351,1.32734739,8.93509615,0.99446637,1.08447802,11.80936156,0.9926929,1.31642435,3
5.42669667,0.99744415,0.98752854,15.32995501,0.99278967,1.45465731,11.91273035,0.99439201,1.16490269,13.99295169,0.99341852,1.37816705,3
5.10193928,0.99701141,0.92809482,12.19373089,0.99286695,1.31231203,9.17085828,0.99463036,1.05993024,11.68390788,0.99316518,1.29307358,3
4.46703848,0.99700353,0.90828165,11.40456585,0.99236056,1.30585865,9.46663554,0.99365258,1.0585952,11.48112564,0.99230928,1.28085252,3
9.51336049,0.9940158,1.17500154,15.89040839,0.9900176,1.5369925,11.89076969,0.99252428,1.26754075,17.48597582,0.98901526,1.57406324,3
5.71383335,0.99625849,0.98789688,12.42489565,0.99187527,1.38845654,9.79286602,0.99359055,1.13793562,13.28586109,0.99131227,1.40967872,3
4.62904787,0.99640867,0.87048544,9.04941541,0.99298889,1.23243187,6.24911833,0.99515421,0.98461423,9.20918347,0.9928651,1.22951519,3
8.23903082,0.9951278,1.05658151,18.54803144,0.98904655,1.46313691,13.62020195,0.9919491,1.18184537,17.09018317,0.98990747,1.46072052,3
6.02335,0.99726772,0.96605495,14.0550189,0.99363287,1.34951991,9.2847323,0.99579046,1.07114497,11.4514876,0.99481231,1.31348836,3
8.50682102,0.99493803,1.15647467,17.26966872,0.98973705,1.56128975,11.93122415,0.99290408,1.26301665,16.08115693,0.99044335,1.58201552,3
5.06966236,0.99710095,0.88957736,13.38325288,0.99235709,1.29472121,9.34217959,0.9946605,1.03521268,11.32263629,0.99353386,1.26517588,3
6.09190156,0.99570662,1.03103883,12.08945497,0.99149094,1.436939,8.86604442,0.99375477,1.17219333,12.52256559,0.99118609,1.45967167,3
6.02745187,0.99673931,1.03111211,13.44567936,0.99273581,1.4346385,9.27606032,0.99498447,1.14754522,11.37831192,0.99385273,1.40086109,3
9.37806049,0.99569118,1.1517769,24.4493281,0.98878163,1.6391804,19.11344765,0.99122236,1.38018583,22.46951496,0.98969005,1.6537232,3
7.7738109,0.99690269,1.09706216,17.42825851,0.99306532,1.56108114,14.01303788,0.99441941,1.31463761,18.37240517,0.99268964,1.58200972,3
5.91277693,0.99702581,0.92025942,10.83564446,0.99455684,1.20312219,8.92930647,0.99551072,0.93120486,14.18130122,0.99287618,1.22562887,3
4.4188092,0.99695863,0.92512304,9.76905931,0.99328507,1.34387779,7.11994536,0.9951019,1.09673648,10.11524725,0.99304711,1.36227022,3
4.5318835,0.99685575,0.94310801,10.12378866,0.99298502,1.295094,7.73586631,0.99463561,1.05055408,10.19814839,0.99293349,1.31693429,3
4.74526752,0.99654407,0.95137539,10.39879045,0.99243663,1.35681932,7.70382725,0.99439239,1.11451066,10.5020098,0.99236155,1.38249764,3
4.12561518,0.99742564,0.90986879,9.65062303,0.99398625,1.33398041,7.54931936,0.99529176,1.11322385,10.48816815,0.99346433,1.37307543,3
3.47148169,0.99806368,0.77262875,10.15415877,0.99434383,1.20747596,7.62754468,0.99574755,0.9894142,9.39701147,0.99476559,1.1824254,3
8.57417307,0.99494153,1.10450415,14.59082156,0.99140381,1.45140261,11.20714749,0.99339126,1.21054683,16.76221381,0.99012453,1.5122819,3
6.85052956,0.99605142,1.02545011,14.77218845,0.99149721,1.45338827,11.39570858,0.99343473,1.19461893,14.41155235,0.99170478,1.42811171,3
6.60842474,0.99681513,0.94000702,14.8574268,0.99284944,1.36342916,12.10735315,0.99416757,1.17371551,16.70817615,0.99195872,1.44419398,3
4.79762566,0.99748373,0.93388796,13.38638976,0.99298869,1.45030934,10.28476317,0.9946084,1.21360469,12.88150771,0.99325313,1.44265645,3
8.84713544,0.99616177,1.14546692,18.88078337,0.99182007,1.5866764,14.74484311,0.99360602,1.35729141,19.33786094,0.99162205,1.67076353,3
6.6465218,0.99647357,0.97403885,12.19999305,0.99353592,1.27077937,7.42019269,0.99606511,0.98958398,10.53186997,0.99441977,1.26429122,3
4.54084706,0.99726554,0.9407167,10.18485725,0.99387518,1.34068297,7.5232031,0.99547176,1.09179953,10.25145399,0.99383513,1.34201575,3
6.0090542,0.99622477,1.02663805,11.84782109,0.99256682,1.38559202,9.20926195,0.99421694,1.13204176,13.10270555,0.99177952,1.41926318,3
5.01768606,0.99686817,1.00517796,12.07096982,0.99247602,1.42105761,9.39056326,0.9941416,1.15137478,11.98037716,0.99253248,1.39865331,3
7.76085347,0.99504117,1.10998102,14.35005302,0.99084355,1.50372311,9.95918478,0.9936396,1.22090304,14.10752869,0.9909983,1.53075353,3
5.6575739,0.99704435,0.9048856,13.0818581,0.993175,1.33037416,9.03990269,0.99527951,1.07528128,11.97405512,0.99375296,1.29791603,3
9.04670963,0.99519192,1.08583842,21.09359819,0.98880416,1.54139842,14.71682268,0.99218208,1.24936528,18.93325066,0.9899508,1.54975826,3
3.43017757,0.99778681,0.87450631,8.5143622,0.99451394,1.29450873,6.21406964,0.99599252,1.07107745,7.77041334,0.99499329,1.29215608,3
5.78930428,0.99667181,0.9988217,12.46216726,0.9928455,1.3579377,9.6391742,0.9944612,1.11246952,12.63455814,0.99274653,1.38009863,3
4.1337495,0.99754383,0.89710613,11.11267053,0.99340587,1.31730901,8.81472828,0.99476562,1.07202085,10.43492437,0.99380803,1.2773216,3
6.47007776,0.99596875,1.00291586,13.99094286,0.99129488,1.38644964,10.10220205,0.99370845,1.0983667,12.03632901,0.99251103,1.31608439,3
3.80775209,0.99731349,0.90046939,8.29761663,0.99415355,1.22474421,5.8402214,0.99588196,0.966514,7.62926757,0.99462446,1.22078642,3
11.34557145,0.99554821,1.31417199,22.41962632,0.99121465,1.77176157,16.38813627,0.99357222,1.44458228,22.31137136,0.99125707,1.76827895,3
10.90683336,0.99615226,1.24455977,24.32626957,0.99142956,1.76244753,19.8302028,0.99300712,1.44602343,25.69379367,0.99094776,1.71849075,3
8.40917068,0.99608558,1.09991245,17.15798328,0.99202387,1.48526887,11.88752084,0.99446906,1.19651732,15.720403,0.99269215,1.47792116,3
4.18813447,0.99772022,0.84370854,10.42869891,0.99433074,1.20840504,7.17078883,0.99609856,0.95539959,9.24258807,0.99497553,1.1805228,3
6.82049739,0.99674129,1.01378861,15.96002032,0.99238499,1.40969997,11.22296927,0.99464042,1.15314198,13.69208616,0.99346708,1.40618258,3
4.15968558,0.99744045,0.86627943,10.32142133,0.99365792,1.24144072,6.76776454,0.99583759,0.97463807,8.37673576,0.99485285,1.18878413,3
5.30794687,0.99633185,0.98230044,13.24341672,0.99086096,1.40044581,9.4899814,0.99344492,1.10261876,10.58342363,0.99269656,1.30606726,3
5.15951009,0.99594215,0.94952212,11.40175541,0.99104521,1.37601142,8.6915958,0.99316767,1.1424192,11.75391578,0.99076862,1.40250486,3
13.70632579,0.99472285,1.46817821,26.2625895,0.98990203,1.95247174,19.39752786,0.99253455,1.58305616,27.30421102,0.98950153,1.97034844,3
10.28634214,0.99599524,1.21060315,22.91530829,0.99109093,1.71142119,18.90947185,0.99264092,1.41329176,25.11147103,0.9902371,1.70140792,3
4.22108828,0.99647342,0.94010923,7.29571983,0.99391271,1.2594449,4.9079844,0.99590215,1.00221285,7.36166177,0.99385769,1.27623606,3
7.52562945,0.99534484,1.01659261,19.6069637,0.98788867,1.47516481,14.23984828,0.99119465,1.19977003,17.65635207,0.98909357,1.46357345,3
4.6093832,0.99677301,0.95459209,10.31888517,0.99278562,1.36351028,7.52391499,0.99473553,1.12118008,9.32064097,0.99348353,1.35136456,3
5.12218635,0.99671625,0.94006102,11.35490513,0.99272998,1.29246899,7.99063349,0.99488045,1.02620115,10.73603135,0.99312621,1.311833,3
1.89016361,0.99863385,0.64185296,4.28745463,0.99690533,0.94720241,2.77027256,0.9979988,0.7529749,3.8849575,0.99719585,0.94807548,3
4.72696627,0.99676765,0.93065584,9.53976817,0.99348564,1.31533494,6.61795438,0.99547704,1.07192246,9.3849855,0.99359133,1.33410403,3
3.49040004,0.99806245,0.78049307,9.49647198,0.99473549,1.1836616,6.40612846,0.99644578,0.94540028,7.96019996,0.99558714,1.14727851,3
4.8828219,0.99713472,0.95202336,11.10485732,0.99349247,1.38519798,8.65991943,0.9949213,1.15834131,11.54615588,0.99323386,1.41446516,3
6.51367483,0.99639259,0.97294154,15.28127553,0.99154819,1.39509922,11.68301063,0.99353268,1.14927962,15.36573932,0.99150147,1.40379129,3
6.94534119,0.99650601,1.0549828,15.83833707,0.99204285,1.53387108,11.26846872,0.9943339,1.27448412,14.70372581,0.99261287,1.54202811,3
5.89576584,0.99647521,0.94516955,15.40993755,0.9907991,1.38013339,10.64992206,0.99363937,1.10416409,12.72391653,0.99240298,1.33007477,3
5.06323668,0.99539116,0.9185585,9.33775663,0.99151121,1.2359087,5.62264246,0.99488519,0.9551565,8.3721927,0.99238899,1.2297296,3
5.68525911,0.99688219,0.95416204,12.87434544,0.99294913,1.41008628,9.38384368,0.99485675,1.16815348,12.98145111,0.99289047,1.43693514,3
6.00824424,0.99624201,0.98599347,13.59434474,0.99150882,1.38135415,9.78897665,0.99387974,1.11298656,12.72525511,0.99205166,1.37440242,3
5.50243759,0.99663788,1.00468234,11.82766127,0.99278253,1.39798305,9.7441891,0.99405,1.15863455,13.47749622,0.99177576,1.42971685,3
5.57706964,0.99725294,0.99003749,14.54813574,0.992844,1.45264075,11.80411355,0.99418912,1.20824523,14.89752817,0.99267213,1.45414544,3
7.50970602,0.99543534,1.109092,16.1225737,0.99021339,1.49686796,11.49165213,0.9930188,1.1923019,14.50968201,0.99119243,1.47995704,3
5.02934563,0.99742678,1.00412501,12.85135394,0.99343372,1.43531455,9.35595251,0.99521587,1.13305848,11.52943233,0.99410914,1.37409916,3
6.91004042,0.99554348,1.05230414,13.85068561,0.99107953,1.45425747,10.21372816,0.9934165,1.20255394,14.07886416,0.99093257,1.47868993,3
4.86792442,0.9971877,0.95360278,13.84764725,0.99201091,1.40005949,10.60717373,0.99387514,1.12485724,12.96753993,0.99251867,1.36635163,3
5.78650028,0.99684594,0.9165876,13.24373543,0.9927911,1.35215457,9.89668671,0.99460778,1.12773375,13.5498336,0.99262448,1.35895177,3
5.4974062,0.99604301,0.95304352,12.65553695,0.99090325,1.3287246,9.97035128,0.9928273,1.0816073,12.54498535,0.99098271,1.33448455,3
4.45119797,0.99672689,0.94261625,12.10728917,0.99110885,1.30456257,9.01834524,0.99337235,1.02742044,10.90302156,0.99199322,1.28069027,3
6.40332161,0.99619272,1.00617498,13.82134117,0.99179379,1.39733018,10.20838992,0.99393292,1.13177167,13.42934019,0.99202653,1.39485777,3
10.66262072,0.99422965,1.19610293,21.14494904,0.98857295,1.63634871,14.74197625,0.99202592,1.31617136,18.8836421,0.98979499,1.59510965,3
4.09956146,0.99679558,0.86446088,10.32244506,0.9919426,1.20679218,7.16623773,0.99440156,0.96176804,8.54096768,0.99333317,1.19900794,3
6.01803319,0.99671594,1.01900899,15.68185655,0.99145394,1.45771692,10.98809652,0.99400683,1.18432445,13.10563575,0.99285788,1.45622382,3
4.28989247,0.9976416,0.8671511,10.02394377,0.99449688,1.25824154,7.81448327,0.99570612,1.03774,10.35397604,0.99431569,1.26094187,3
7.81656716,0.99587452,1.09191505,16.5441625,0.99128059,1.47690709,12.40398699,0.99345626,1.17711099,16.78214184,0.99115516,1.45783281,3
5.56471968,0.99701466,1.05722176,13.69840626,0.99266154,1.44934935,10.48852096,0.99437616,1.15967249,12.40719665,0.99335326,1.4174475,3
5.62455645,0.99645867,0.95921658,11.81721147,0.99257033,1.32269423,9.08430439,0.99428234,1.08771145,11.91593798,0.99250826,1.34900997,3
6.46285368,0.99530745,0.99075488,12.47847939,0.99095265,1.33813715,8.55661193,0.99379004,1.05688974,11.83222365,0.9914212,1.3350563,3
4.29696034,0.9969443,0.88910681,10.51548638,0.99253253,1.23558806,7.74059297,0.99449839,0.98850938,9.59583978,0.9931856,1.22937805,3
